window,client,auprc,ap_lift,p_at_budget,positives,transactions,prevalence
0,0,0.00016687741869091525,0.7641636554360886,0.0,47,215222,0.0002183791619815818
0,1,0.0004035603813155737,1.0310230051593299,0.0,93,237598,0.00039141743617370514
0,2,0.000862692502516158,2.8484407190275554,0.0,66,217919,0.000302864825921558
0,3,0.00043822857331448,1.4812125778029424,0.0,69,233220,0.0002958579881656805
0,4,0.0004286072077304103,1.923826250153677,0.0,47,210962,0.0002227889382922043
1,0,0.0003084702135455815,0.6593270387069945,0.0,66,141069,0.00046785615549837313
1,1,0.00046314186625541216,0.7535228233516089,0.0,103,167579,0.0006146354853531767
1,2,0.003707276507919208,6.976998095007639,0.0,77,144912,0.0005313569614662692
1,3,0.0006283980723196284,0.98347923691516,0.0,104,162766,0.0006389540813191944
1,4,0.002841302426994631,6.766365777996197,0.0,58,138123,0.00041991558248807224
2,0,0.001812934479137007,0.8001427526727525,0.02,88,38839,0.0022657637941244624
2,1,0.006646121169768683,3.334041132903959,0.02,92,46152,0.0019934130698561277
2,2,0.022885362653225196,10.819872528692684,0.04,84,39714,0.002115123130382233
2,3,0.012490644850700738,6.716100777699399,0.04,84,45166,0.0018598060487977682
2,4,0.011332813847676152,9.88616698232977,0.0,43,37511,0.0011463304097464745
3,0,0.006945367298268988,3.798333335556148,0.0,71,38829,0.001828530222256561
3,1,0.007785141736924126,4.43829969293435,0.0,81,46178,0.0017540820304040884
3,2,0.01307975304522847,7.297949533615856,0.02,71,39615,0.0017922504101981573
3,3,0.015016632717349484,7.144281567642576,0.0,95,45197,0.002101909418766732
3,4,0.019781505352621655,8.359575256375878,0.02,89,37611,0.0023663289994948285
4,0,0.003337516976248833,3.3362932200242086,0.0,90,89967,0.0010003668011604255
4,1,0.0037932945205778304,4.241880927232968,0.02,97,108471,0.0008942482322464068
4,2,0.007819679333377672,7.580808707846493,0.02,95,92098,0.0010315099133531673
4,3,0.007252693467366292,7.455057836073395,0.02,102,104846,0.0009728554260534498
4,4,0.0063536957653254475,6.373268069522083,0.0,87,87268,0.0009969290003208507
5,0,0.005938529901453929,5.618161840980757,0.04,95,89875,0.0010570236439499305
5,1,0.010000800832988106,9.107451985469925,0.02,119,108370,0.0010980898772723078
5,2,0.01922161768365167,14.02644157082026,0.04,126,91945,0.0013703844689760183
5,3,0.01096417825341257,11.834304482224633,0.02,97,104698,0.0009264742401956102
5,4,0.023997662941032557,22.261917086393407,0.12,94,87201,0.001077969289343012
6,0,0.012700084697832013,10.692759161292434,0.02,107,90088,0.0011877275552792824
6,1,0.008620067093173936,8.824183776229281,0.0,106,108510,0.0009768684913832827
6,2,0.01792871874146974,17.18822530594966,0.04,96,92035,0.0010430814364100615
6,3,0.0126553043326205,12.876956458989891,0.02,103,104804,0.0009827869165299034
6,4,0.011871708570510347,12.194898377947535,0.02,85,87314,0.0009734979499278466
7,0,0.018051314294215172,14.384820792614937,0.0,113,90048,0.0012548862828713574
7,1,0.01557240728827562,13.62899597548477,0.04,124,108525,0.001142593872379636
7,2,0.015537618574497347,15.54589404525985,0.04,92,92049,0.0009994676748253648
7,3,0.02228454589647307,18.105070676168655,0.02,129,104806,0.0012308455622769689
7,4,0.018887726813285974,20.36726541366004,0.02,81,87345,0.0009273570324574962
8,0,0.007205915469363579,8.845261238643792,0.04,100,122750,0.000814663951120163
8,1,0.0050237183982130805,6.563918045146317,0.02,111,145031,0.0007653536140549262
8,2,0.0053737590893556345,8.242101303770351,0.0,82,125769,0.0006519889638941233
8,3,0.007526920240415788,8.913328347555904,0.02,119,140919,0.0008444567446547307
8,4,0.006830169944927442,8.035360127954934,0.0,102,119998,0.0008500141669027817
9,0,0.019348364195520464,8.128185384460096,0.02,93,39069,0.0023804039007909086
9,1,0.01720397036332799,9.488399273717372,0.0,84,46328,0.0018131583491624935
9,2,0.021241273760314615,9.32001734837189,0.02,91,39928,0.002279102384291725
9,3,0.03142697836674288,16.167394745918376,0.04,88,45271,0.0019438492633253076
9,4,0.02181902619550993,9.572209759655745,0.0,86,37729,0.0022794137135890165
