window,client,purity,nmi,ari,named_purity,named_nmi,named_ari,cosine_gap,confirmed_positives
1,0,0.5517241379310345,0.6531630756504486,0.3862433862433862,0.5517241379310345,0.6531630756504486,0.3862433862433862,0.23874449729919434,29
1,1,0.5555555555555556,0.5217624355514657,0.3853211009174312,0.5555555555555556,0.5217624355514657,0.3853211009174312,0.2255808711051941,27
1,2,0.7368421052631579,0.7125091768910206,0.54296875,0.7368421052631579,0.7125091768910206,0.54296875,0.17795449495315552,19
1,3,0.5625,0.5595553235339862,0.16366906474820145,0.5625,0.5595553235339862,0.16366906474820145,0.06056773662567139,16
1,4,0.5517241379310345,0.5526092100238376,0.2324437428875592,0.5517241379310345,0.5526092100238376,0.2324437428875592,0.14821749925613403,29
2,0,0.47058823529411764,0.4366146050495777,0.21699800313049003,0.47058823529411764,0.4366146050495777,0.21699800313049003,0.10440248250961304,68
2,1,0.4827586206896552,0.47342890382579,0.34668373503457395,0.4827586206896552,0.47342890382579,0.34668373503457395,0.1940564513206482,58
2,2,0.5344827586206896,0.5244377231660464,0.29114483969542976,0.5344827586206896,0.5244377231660464,0.29114483969542976,0.13333255052566528,58
2,3,0.3333333333333333,0.3140663354519385,0.037239380086966214,0.3333333333333333,0.3140663354519385,0.037239380086966214,0.04888433218002319,45
2,4,0.5308641975308642,0.45298847082504273,0.29070216784320557,0.5308641975308642,0.45298847082504273,0.29070216784320557,0.1650981903076172,81
3,0,0.4180327868852459,0.35673558572758746,0.15009011052333204,0.4180327868852459,0.35673558572758746,0.15009011052333204,0.08395755290985107,122
3,1,0.4574468085106383,0.4179804160544681,0.3084153244946108,0.4574468085106383,0.4179804160544681,0.3084153244946108,0.17594200372695923,94
3,2,0.5106382978723404,0.4360172994069095,0.3265673861014532,0.5106382978723404,0.4360172994069095,0.3265673861014532,0.15767252445220947,141
3,3,0.40963855421686746,0.38262392768655884,0.13348514383987015,0.40963855421686746,0.38262392768655884,0.13348514383987015,0.08611458539962769,83
3,4,0.5182481751824818,0.4660561371611011,0.3607529892973709,0.5182481751824818,0.4660561371611011,0.3607529892973709,0.18312400579452515,137
