window,client,purity,nmi,ari,named_purity,named_nmi,named_ari,cosine_gap,confirmed_positives
1,0,0.6923076923076923,0.22675764785329627,-0.23935091277890466,0.25,0.0,0.0,-0.10075992345809937,13
1,1,0.6153846153846154,0.21987995159959814,-0.31645569620253167,0.2,0.0,0.0,-0.0701177716255188,13
1,2,0.7777777777777778,0.23347461443332804,-0.1282051282051282,1.0,1.0,1.0,-0.042318522930145264,9
1,3,0.7777777777777778,0.22653771043229892,-0.1694915254237288,0.5,0.0,0.0,-0.04998934268951416,9
1,4,0.9230769230769231,0.1507590280159771,0.011065006915629323,,,,-0.02322077751159668,13
2,0,0.5918367346938775,0.2264442501457181,-0.023829754364282404,0.3,0.17773622849723475,0.014041514041514042,-0.05346941947937012,49
2,1,0.6341463414634146,0.19796370767485214,-0.04397617672448593,0.4,0.33443423831351643,0.08458542014468559,-0.039908528327941895,41
2,2,0.6296296296296297,0.2531715658870238,0.03206412825651302,0.4,0.3005045238021305,-0.06232294617563739,-0.03053838014602661,27
2,3,0.7272727272727273,0.18000323217010022,-0.17920648875528203,0.3333333333333333,0.31173678122928755,0.03305785123966942,-0.018053114414215088,33
2,4,0.7708333333333334,0.21320797931136837,-0.08818615301019622,0.2727272727272727,0.0,0.0,-0.018699824810028076,48
3,0,0.6170212765957447,0.20744169767993154,-0.016929917382699302,0.2777777777777778,0.18427061890749283,0.019547180424694135,-0.03732192516326904,94
3,1,0.6075949367088608,0.19864417132160295,-0.014390789894467541,0.2903225806451613,0.24117582974675378,0.0750655289721711,-0.03472059965133667,79
3,2,0.6166666666666667,0.14718880818151592,-0.024467554905804566,0.34782608695652173,0.1519528035422773,-0.03709625839462744,-0.02585810422897339,60
3,3,0.5974025974025974,0.2513513731693761,0.050953949029221526,0.2903225806451613,0.17359193000804127,0.02497070008849769,-0.027764618396759033,77
3,4,0.6822429906542056,0.1851942218390858,-0.16579591978288835,0.29411764705882354,0.04650707204984698,-0.006393044367727912,-0.015306174755096436,107
4,0,0.6341463414634146,0.24546369975397675,0.09339166478081229,0.32857142857142857,0.166497774229565,0.07629619496179327,-0.010739743709564209,164
4,1,0.5877862595419847,0.19053811580033966,-0.006617590924446732,0.37037037037037035,0.2339860237288355,0.09435042106123784,-0.02663034200668335,131
4,2,0.5929203539823009,0.11133531348233479,0.02927514711206288,0.2608695652173913,0.10109849422068524,-0.024395527840551885,-0.019698500633239746,113
4,3,0.609375,0.17136319004825942,0.01248915281127658,0.28,0.127930148614184,0.03301105499666885,-0.02676522731781006,128
