window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0010557347135165304,1.6484262153317322,0.004,5,5,319,500395,0.0006374963778614895
2,0.0012576801417101713,1.525668024643302,0.004,5,5,430,507494,0.0008473006577417664
3,0.0012108808900321783,1.3531672116186777,0.0,5,5,435,491212,0.0008855646849018346
4,0.0009501973222161945,1.102471434142629,0.0,5,5,427,499643,0.0008546101916768572
5,0.0025953268993254568,3.3507959118289206,0.012,5,5,458,497297,0.0009209788114547242
6,0.000839604259813846,1.0090912789208288,0.0,5,5,422,505960,0.0008340580283026326
7,0.0014811167312602726,1.3433981284342515,0.004,5,5,608,547150,0.001111212647354473
8,0.0011784720454718354,1.3085376778863909,0.004,5,5,484,526675,0.0009189728010632743
9,0.001703554562758295,1.5156423127584289,0.0,5,5,574,495345,0.0011587883192522384
10,0.001360868612940456,1.4638396110034528,0.0,5,5,455,505164,0.0009006975952363985
11,0.003383124630100854,2.668759437711263,0.02,5,5,637,515290,0.0012361970928991442
12,0.0018561499651453214,1.5043666577253951,0.0,5,5,608,498191,0.001220415463145661
13,0.002616714338376266,2.7301068302457567,0.004,5,5,445,506031,0.0008793927644749037
14,0.0026042830429651694,1.9086554134159885,0.004,5,5,702,500429,0.0014027964006882096
15,0.008297162956199965,7.782232702739324,0.032,5,5,547,514277,0.0010636291337158769
16,0.010531020425218505,7.265646769557966,0.044000000000000004,5,5,682,500675,0.001362161082538573
17,0.006243849351471888,5.380345816388572,0.02,5,5,518,491885,0.0010530916779328502
18,0.0036648672733145997,2.296874199402963,0.008,5,5,667,413459,0.0016132192067411762
